      眲你我䂿𫵱噶！\n,		
      眲你我𢱕𫵱噶！\n,		
      你冇聽佢東安西安！\n,		
      佢放學後捱爛仔解走嘹。\n,		
      今晚夠腳開局冇？\n,		
      三條煙𡲬𡲬。\n,		
      我見欽州好住過好多大城市。\n,		
      捱佢眲了一次之後我都學精嘹。\n,		
      見者有份。\n,		
      我都有份捐錢噶。\n,		
      噉子打法打死人都有份。\n,		
      隻嘢爛耍死，邊啲讀得書噶！\n,		
      房間到處亂□□。\n,		
      嚕啲有咩耍？\n,		
      嚕啲書全部都係我嘅。\n,		
      帶咁多嘢做咩?累累贅贅！\n,		
      昨日搭車去小董半路捱賣豬仔。\n,		
      日晚加班，真係冇情願！\n,		
      我想食了晚出去行街。\n,		
      佢借錢冇還，捱人家追到屋㞘去。\n,		
      嗰種天無冷不熱，最容易感冒。\n,		
      喊佢做一尐工就喊生喊死。\n,		
      你係盲鱟哇！咁大隻字冇睇得到！\n,		
      日日都落雨，冇識幾時正得了期哦！\n,		
      佢好把炮，識咁多人！\n,		
      你咁差也噶咩？人人都考得九十幾分，你啱得八十分。\n,		
      我冇要嗰啲蒙古大夫睇病，叫佢哋畀牲口睇病去啦！\n,		
      食隻餅仔墊墊肚正。\n,		
      放學之後馬上回來，冇要戥人去耍。\n,		
      一把柴，借開。\n,		
      面皮薄。\n,		
      嗰蔸古樹打噶荔枝天下咁甜。\n,		
      嗰次你屎胐白哦！\n,		
      佢隻孫仔好痛哦。\n,		
      屙膿屁。\n,		
      佢中了五百萬之後，乜豬親狗戚到來尋佢。\n,		
      你娘媽人識咩？\n,		
      一條路行到㞘。\n,		
      你死了一橛噶？落雨咁大都冇識收衫褲。\n,		
      咁細就識翕妹仔啦？\n,		
      翕佢買嗰台手機。\n,		
      排時搞乜大生意？\n,		
      有人向對家通水。\n,		
      見到城管來，啲小販走飛風去。\n,	1	
      人家講佢係新興街姐頭。\n,		
      你隻豬頭丙！\n,		
      做乜要打我？\n,		
      你在啲做乜？\n,		
      食了咁多仲未得飽。\n,		
      一聽講有飲，即刻飛雲駕馬過去。\n,		
      我走嘹，你自己執生。\n,		
      隻公園執整過之後靚好多嘹。\n,		
      在屋執執整整，一隻週末好快就過嘹。\n,		
      飲了杯二鍋頭感覺有尐蜎肚。\n,		
      冇得擱腳上枱盤。\n,		
      水道捱塞實嘹。\n,		
      行路要望路。\n,		
      佢睡得當一隻彎弓蝦噉。\n,		
      佢口牙齒曲翹翹到。\n,		
      佢成日開會講啲雞屎藤又長又臭。\n,		
      街上車多人多，要掹實實媽媽手。\n,		
      幫我掹定佢，冇畀佢走。\n,		
      你張相影得朦碴碴到。\n,		
      佢老嘹，成日殟殟懵懵。\n,		
      想偷角講，結果出界嘹。\n,		
      佢日日死食爛饌，而今兩百幾斤咯！\n,		
      今晚宵晚去𢲈螺哇？\n,		
      做多幾次你就工多手熟噶喇！\n,		
      我太橫身嘹，穿衫冇好睇。\n,		
      食了晚就去擺夜市，搵得三多二少都好啊！\n,		
      冇跟你傾嘹，我要快啲回去煮晚畀屋己條化骨龍食。\n,		
      你未使咁快決定，問準正。\n,		
      跟你講了好多次飲了酒冇開車嘹，冇聽𫵱自！\n,		
      你結婚要使咁多錢，屋己人幫補一尐冇？\n,		
      佢夠大支嘅！講條街啲鋪面全部都係佢屋嘅。\n,		
      我仔喊一幫同學來屋己耍，搞得到處烏哩單刀到。\n,		
      生意冇上冇落，疏疏有幾隻客。\n,		
      份工做得冇上冇落到，未諗准以後要同點。\n,		
      我本身都冇想搞大件事噶，但佢做得實在太出面了！\n,		
      今日天氣預報講落大雨哇，你仲出攤冇？\n,		
      二馬路豬腳粉要晚黑正開攤噶。\n,		
      啲涼粉滑凍嘅，好食哦！\n,		
      昨晚食飯係邊人做開錢？\n,		
      你又冇早尐講，臨時臨急要我畀材料我去邊啲搵畀你？\n,		
      你係大佬，你做摣主意哦！\n,		
      一樣還一樣，我跟佢有私人恩怨冇代表我工作上會刁難佢。\n,		
      今日七夕，打算同點跟老婆過節？\n,		
      我跟佢有過節，佢去我就冇去喇。\n,		
      你啲把等我識齊喇！\n,		
      細時候肥朒朒冇關事噶！等大尐攤骨了就自不然瘦噶喇！\n,		
      件事擺明係你錯在先，你仲在啲撐硬頸。\n,		
      跟佢打三局有兩局食白粥，丟架哦！\n,		
      跟佢打三局有兩局食食白粥，丟架哦！\n,		
      一放學佢就衝唅唅去球場。\n,		
      細時候表哥成日帶我去打電子。\n,		
      回南天底褲冇得焦，今日衹好掛空檔嘹。\n,		
      輸光豬。\n,		
      昨晚輸光豬嘹，以後都冇賭嘹。\n,		
      幾多就幾多啦！冇使計論啲嘢。\n,		
      佢畀幾多就幾多啦，我都冇計在啲嘢。\n,		
      做乜成日咳欦欦到？要睇醫生正得哇！\n,		
      我去邊啲都得，攞啱你。\n,		
      佢飲歪嘹，冇畀佢再飲嘹。\n,		
      佢飲歪嘹，冇畀佢再飲嘹。\n,		
      全場十文三件，任揀。\n,		
      間大排檔抵哦！一百文啤酒任飲。\n,		
      山長水遠，邊人願去啲耍？\n,		
      佢真係一條十足十嘅廢柴。\n,		
      啲新糞坑一開始好多人搶到去，過一排就冇有人嘹。\n,	1	
      隻火鐖滑鐖嘹，冇打得着嘹。\n,		
      真實冇呃你噶！冇信你問佢。\n,		
      你直直行落去就到嘹。\n,		
      佢都冇在乎你，你着乜來由咁緊張佢？\n,		
      隻嘢貪老哦！我計佢六十幾歲了講，邊人識正四十零歲。\n,		
      二樓條欄河準備崩嘹。\n,		
      咁多人打21分太耐啦，打打沉船好耍尐。\n,		
      佢連續打沉船我哋三隻人。\n,		
      佢敢冇認數，我規定冇肯佢噶！\n,		
      講極佢都冇聽，我有乜法子？\n,		
      而今疫情咁嚴重，風頭火勢，你都係冇出去耍咁多哦！\n,		
      我借車畀佢去摳妹，仲幫佢洗淨車、加滿油、換座墊、噴香水，真係做媒包生仔。\n,		
      佢四十幾歲仲生隻晚仔，大仔都讀大學咯！\n,		
      燒烤要先潲油。\n,		
      你講啲嘢咁累堆，我都冇聽得直乜意思。\n,		
      佢肥了之後累堆了好多。\n,		
      夠累堆嘅！喊你幫洗碗又搞爛幾隻！\n,		
      老班人全部都聽過隻古仔噶！\n,		
      冇識佢乜情況，一回到屋就一肚廿四氣到。\n,		
      啲親親戚戚平時好少見面，都係大辦小事正聚聚。\n,		
      佢冇坐得定噶，有乜大辦小事都走去幫手。\n,		
      隻賊佬搶了人家錢，未走幾遠就捱車撞嘹，真係六月債，還得快。\n,		
      我在街上丁啱碰到佢。\n,		
      你冇想去，我仲發冇想啊！\n,		
      你仲喊窮，我愈發窮哦！\n,		
      落鄉搞扶貧。\n,		
      幾十年冇見你一尐都冇變噶！真係禁老哦！\n,		
      部手機禁𢴬哦，跌了幾十次，螢幕都冇爆。\n,		
      啲李子酸澀個。\n,		
      佢阿公雖然九十幾歲嘹，但睇起身仲能□□到。\n,		
      㓥雞陣時啲濕濕腎腎冇要丟，攞來炒芹菜蒜最好食哦。\n,	1	1
      佢使白板我都冇打得贏佢。\n,		
      昨晚食了晚我仲淋到水，一晚天光啲菜捱人家偷齊嘹。\n,		
      一碼過清齊啲酒。\n,		
      見二半杯。\n,		
      耐冇跟你飲過嘹，猜一年啊嗱！\n,		
      猜一年太多嘹，猜半年得嘹。\n,		
      佢都力哦，車輪戰打了幾圈都未醉。\n,		
      大家未開始喐筷，佢自己就在啲搛食搛食到。\n,		
      出人見眾，要注意妝整。\n,		
      小明你頸長長到做乜？想偷睇人家試卷係冇？\n,		
      小明從細佮到啲流氓散仔，舊年因為偷嘢捱判刑嘹。\n,		
      中山子葉煮湯，清熱解毒。\n,		
      隻燉雞放了太多香料，反而奪味嘹。\n,		
      架車你啱心咩？\n,		
      你𥨐身咁早做乜？\n,	1	
      淩晨三點鐘爬𥨐身睇球。\n,	1	
      見到大車行遠尐。\n,		
      昨日冇記得帶遮，生淋回來，今日感冒嘹。\n,		
      眼見啲有隻坑你都要趻落去。\n,		
      你套屋噶裝修做好未？\n,		
      兩兄弟打死大交。\n,		
      菜啱啱上臺佢就搛𠯋搛𠯋，一當有人跟佢搶食噉。\n,		
      昨晚冇落蚊帳，捱蚊蟲咬熟去。\n,		
      幫佢顛倒捱佢鬧，真係冇抵理哦。\n,		
      好好撈佢講，佢咄唅唅到。\n,		
      啱啱食了藥冇要飲茶，解藥噶。\n,		
      食咁多凐笪笪噶嘢做乜？\n,		
      你去邊啲舞得汗流汁滴到。\n,		
      隻隻月都問攞咁多錢，你計我在外頭𢳂金啊？\n,		
      而家欽州到處都做得媁熠熠到。\n,		
      想靠詐嗲搏錯過關係冇有用噶。\n,		
      一癲你去搬磚！颱風就來了仲喊去游水！\n,		
      你冇使理佢啦！佢種人醫好都流口水。\n,		
      林湖公園裡頭闊猛猛到，行半日冇行得齊。\n,		
      捉嗰𣑦芭蕉放落米缸去鬱熟。\n,	1	
      啲番薯仲生矼矼，邊啲食得了？\n,		
      啊張凳做得真係差也，一坐就裂。\n,		
      你都冇盡狀噶嗱，食咁多荔枝落去。\n,		
      昨晚佢噶店仔捱賊佬靠門落屋。\n,		
      天亮㿰㿰到賊佬都敢出來偷嘢。\n,		
      佢慢慢望都冇算難睇。\n,		
      灶邊做乜出煙嗰？係冇係燒燶煲了？\n,		
      嚇得佢魂魄冇齊。\n,		
      佢兩公婆一爭交就𢴬嘢。\n,		
      今朝早超市豬肉減價促銷，大家搶唏唅去。\n,		
      食幾多𢳂幾多，冇要搞嘥啲谷米去。\n,		
      錢啊嘛，我何頃！\n,		
      我啲網路有尐卡，一時時噶。\n,	1	
      冇對書。\n,		
      冇記得今日出屋時關未關煤氣，害得我一日長心大心細到。\n,		
      條嘢吊㢥埞到，睇到好驚哦！\n,		
      你定尐，冇要狂。\n,		
      幫我定到架梯。\n,		
      放天燈。\n,		
      啲舊屋崩崩敗敗到。\n,		
      仲剩尐仔湯飲齊去喂！好嘢沉歸底哦！\n,		
      八月十五拜月姼姼。\n,		
      不遱都係噉子。\n,		
      你信佢講三四，那種人就得把嘴。同義詞：得把口。\n,		
      做死佢。\n,		
      做死冇揾得餐食。\n,		
      你走路冇有聲音噶咩？嚇驚死我嘹！\n,		
      我哋屋己人都冇鐘意食月餅，舊年嘅月餅仲好好跟啲。\n,		
      親親兩姊妹。\n,		
      面上嗰層煏燶咯！\n,		
      木鱉子䊦。\n,		
      捉隻西瓜破開邊去。\n,		
      今早捱領導在大會上開名鬧，丟醜人哦！\n,		
      在森林裡頭行竉路。\n,		
      容瓜果豐收，墜滿枝頭:今年嗰蔸荔枝打墜枝去。\n,		
      跟到江邊走。\n,		
      我買乜嘢睇在你有乜嘢。\n,		
      佢講英文未講得咁靈當。\n,		
      兩條線之間走差三釐米。\n,		
      我見隻做法冇盡得扂。\n		
